,id,x,y,CRI_v2.0.r1,all,MCM_v3.2,MCM_v3.1,MCM_v3.3.1,CRI_v2.0.r2,CRI_v2.0.r3,CRI_v2.0.r4,CRI_v2.0.r5,CRI_v2.2,rxns
3727,C715O2,0.07970236418637011,-0.022131475262799016,False,True,True,True,True,False,False,False,False,False,False
3728,C55O2,0.01355405624439765,-0.4927998279816328,False,True,True,True,True,False,False,False,False,False,False
3729,C67CHO,0.005727336272459249,-0.5184867781009674,False,True,True,True,True,False,False,False,False,False,False
3730,INAHPCO3H,-0.8387500882564737,-0.10421420070925813,False,True,True,False,True,False,False,False,False,False,False
3731,BUTALO,0.11276760215733805,-0.2640678950495987,False,True,True,True,True,False,False,False,False,False,False
3732,C63O2,0.37540683993597757,-0.14644163278151445,False,True,True,True,True,False,False,False,False,False,False
3733,C114O2,0.6080728637350694,0.04622472255371046,False,True,True,True,True,False,False,False,False,False,False
3734,DNPBNZOL,-0.5893832218386386,0.5958775034269672,False,True,True,True,True,False,False,False,False,False,False
3735,ETBECO2,0.45307080195975913,-0.7336343120735832,False,True,True,True,True,False,False,False,False,False,False
3736,C718OOH,-0.2390515278446067,-0.5397064325473744,False,True,True,True,True,False,False,False,False,False,False
3737,NBUACETCO2,0.6024505577259789,-0.20898364237940514,False,True,True,True,True,False,False,False,False,False,False
3738,C6NO3CO4OH,0.17565501627244084,-0.21520243947545303,False,True,True,True,True,False,False,False,False,False,False
3739,C6COALCO2H,-0.14191808654298255,-0.5222943652708075,False,True,True,True,True,False,False,False,False,False,False
3740,C622OOH,-0.5343224583046349,-0.3071255900295805,False,True,True,False,True,False,False,False,False,False,False
3741,ETBEBOH,0.5727680913627544,-0.7863468265637918,False,True,True,True,True,False,False,False,False,False,False
3742,C731NO3,-0.5449926009126399,-0.432464639796181,False,True,True,False,True,False,False,False,False,False,False
3743,BUTALNO3,0.13909987302054683,-0.293599611464327,False,True,True,True,True,False,False,False,False,False,False
3744,HM2C43OOH,0.4539755283953386,-0.14002424004406855,False,True,True,True,True,False,False,False,False,False,False
3745,H2M2C65NO3,0.40268151646046113,-0.4972933783045148,False,True,True,True,True,False,False,False,False,False,False
3746,CO25C73O2,0.5432009728133051,-0.00014364097151509103,False,True,True,True,True,False,False,False,False,False,False
3747,TM123OLOH,-0.08906256966189718,0.6059148038818736,False,True,True,True,True,False,False,False,False,False,False
3748,ACCOCOMEO,0.014609626799297226,-0.144056618118099,False,True,True,True,True,False,False,False,False,False,False
3749,MMALNACO3,-0.4493952993142045,0.12815841384569437,False,True,True,False,True,False,False,False,False,False,False
3750,MMALNAPAN,-0.44845139596731665,0.13466158429493524,False,True,True,False,True,False,False,False,False,False,False
3751,SBUACETAO2,0.862545927338886,-0.6062227746547995,False,True,True,True,True,False,False,False,False,False,False
3752,RC18NO3,0.33044329643726034,-0.4197419899890785,True,True,False,False,False,True,True,False,False,True,False
3753,NISOPO,-0.5257580819076744,0.07432627181077245,False,True,True,True,True,False,False,False,False,False,False
3754,OETLPOXMUC,-0.008735969822849299,0.48758225147821044,False,True,True,True,True,False,False,False,False,False,False
3755,NPRACANO3,0.45850187838110457,-0.1943131571918857,False,True,True,True,True,False,False,False,False,False,False
3756,C6CO34HO1,0.009589780730152375,-0.3126150492468385,False,True,True,True,True,False,False,False,False,False,False
3757,TM124BP2OH,-0.09049108995602884,0.3508058834419361,False,True,True,True,True,False,False,False,False,False,False
3758,HO3C96NO3,0.7572512559597335,0.06164138118987483,False,True,True,True,True,False,False,False,False,False,False
3759,DE35TO2,-0.09856508996609048,0.20814985491267501,False,True,True,True,True,False,False,False,False,False,False
3760,DIET35TOL,0.0614450026423452,0.27405381870396317,False,True,True,True,True,False,False,False,False,True,False
3761,C517PAN,-0.28067424938917274,-0.2741349305183671,False,True,True,False,True,False,False,False,False,False,False
3762,HO4CO7C9,0.718106437914368,0.054892886518046025,False,True,True,True,True,False,False,False,False,False,False
3763,IC3H7O,0.21577862101782608,-0.32133164827555594,False,True,True,True,True,False,False,False,False,False,False
3764,COCCOHCOOH,0.02658027314431677,-0.10168147360099433,False,True,True,False,True,False,False,False,False,False,False
3765,PXYMUCOOH,-0.1593666732799991,0.45089649513060137,False,True,True,True,True,False,False,False,False,False,False
3766,EBENZO,-0.40519849567599664,0.5286870479769477,False,True,True,True,True,False,False,False,False,False,False
3767,EBENZOOH,-0.4160926116740026,0.5430395439154356,False,True,True,True,True,False,False,False,False,False,False
3768,CARB14,0.6671536554313453,-0.1969731081741366,True,True,False,False,False,True,True,True,True,True,False
3769,CO3C54CO3H,0.3388667371484839,0.06728480507714396,False,True,True,True,True,False,False,False,False,False,False
3770,HOC2H4NO3,-0.16334818952650532,-0.20951736723342196,True,True,False,False,False,True,True,True,True,True,False
3771,TBUTCO3,0.28533835464721147,-0.6024238469618249,False,True,True,True,True,False,False,False,False,False,False
3772,CCLNO3COOH,0.13054317876774468,-0.09830594184506636,False,True,True,False,True,False,False,False,False,False,False
3773,CARB19,0.6355305152287161,-0.2256645832568407,True,True,False,False,False,True,True,False,False,True,False
3774,BCSOZOOH,-0.09649276869390655,-0.36932259336305784,False,True,True,False,True,False,False,False,False,False,False
3775,M2BKBO,0.41666147199134196,-0.2524987510914375,False,True,True,True,True,False,False,False,False,False,False
3776,PTLQCO,-0.1697952634854012,0.11102295263398054,False,True,True,True,True,False,False,False,False,False,False
3777,PTLQOH,-0.18128969698119202,0.13322988411983339,False,True,True,True,True,False,False,False,False,False,False
3778,C2H5CO3H,0.35257320603429676,-0.10792562763408398,True,True,False,False,False,True,True,True,True,True,False
3779,C811OH,-0.14738361262471478,-0.5822286072475139,False,True,True,True,True,False,False,False,False,False,False
3780,CO2N3CO3,-0.15690697041966828,0.07822282923574453,False,True,True,False,True,False,False,False,False,False,False
3781,NC91PAN,-0.10414133780565005,-0.7048558458474454,False,True,True,True,True,False,False,False,False,False,False
3782,RU11NO3,-0.22696374484780246,-0.4659159088974143,True,True,False,False,False,False,False,False,False,True,False
3783,C5DIALO2,-0.16723769062892324,0.033139258620200174,False,True,True,True,True,False,False,False,False,False,False
3784,HO2M2C5NO3,0.36755476050359026,-0.6076471273949848,False,True,True,True,True,False,False,False,False,False,False
3785,C611O,0.09279913046339372,0.047185551589651764,False,True,True,True,True,False,False,False,False,False,False
3786,HO3C76OOH,0.6787614995799829,-0.11636865431515442,False,True,True,True,True,False,False,False,False,False,False
3787,C1013OH,-0.11577128582786367,-0.8195537658321252,False,True,True,False,True,False,False,False,False,False,False
3788,METHCOACET,0.8435105744989011,-0.6900805271270785,False,True,True,True,True,False,False,False,False,False,False
3789,SBUACCOH,0.8939336735758934,-0.7119063725760085,False,True,True,True,True,False,False,False,False,False,False
3790,INB1HPCO2H,-0.6145624106701368,0.08541903405358608,False,True,True,False,True,False,False,False,False,False,False
3791,H3M3C5CO3,0.37205446729838165,-0.420871147101634,False,True,True,True,True,False,False,False,False,False,False
3792,HO2CO3C4O,-0.010908370032895354,-0.22764000328341938,False,True,True,True,True,False,False,False,False,False,False
3793,BPINAOH,-0.045423207211049865,-0.5866668032111024,False,True,True,True,True,False,False,False,False,False,False
3794,C147OH,-0.3200215874900808,-0.5427458813052412,False,True,True,False,True,False,False,False,False,False,False
3795,IEB2O,-0.46043403738628075,-0.008097036247085354,False,True,True,False,False,False,False,False,False,False,False
3796,NOXYQO2,-0.11818964331316051,0.2562009605762954,False,True,True,True,True,False,False,False,False,False,False
3797,OXYQONE,-0.14203891334177088,0.33498366573375193,False,True,True,True,True,False,False,False,False,False,False
3798,M22C4OH,0.4691607738905865,-0.6903021655397388,False,True,True,True,True,False,False,False,False,False,False
3799,C65NO36O,0.1543868454860884,-0.23474016110618334,False,True,True,True,True,False,False,False,False,False,False
3800,PRONO3AO,-0.035694264598488123,0.04434446976355466,False,True,True,True,True,False,False,False,False,False,False
3801,C6CONO34OH,0.11138885533392062,0.017275773739968026,False,True,True,True,True,False,False,False,False,False,False
3802,NPRACCOOH,0.4643404235929085,-0.3085083165125527,False,True,True,True,True,False,False,False,False,False,False
3803,DETLMUNO3,0.08713774873796853,0.19028822682039825,False,True,True,True,True,False,False,False,False,False,False
3804,RN23O2,0.641474086366961,-0.19473462649891216,True,True,False,False,False,True,True,False,False,True,False
3805,RN23OOH,0.6456374499814928,-0.20035481343271022,True,True,False,False,False,True,True,False,False,True,False
3806,C78OOH,0.1010467015382619,-0.27141038563930586,False,True,True,True,True,False,False,False,False,False,False
3807,CNO3CLO,0.06483793856239184,-0.20398566855197653,False,True,True,False,True,False,False,False,False,False,False
3808,NPBNZOLO,-0.34819841720652256,0.24247860385864772,False,True,True,True,True,False,False,False,False,False,False
3809,C87OH,-0.14666361038570375,-0.45973469973156933,False,True,True,True,True,False,False,False,False,False,False
3810,C5DIALO,-0.13896676404321684,-0.0010463534545853692,False,True,True,True,True,False,False,False,False,False,False
3811,CHCL2CO3,0.3139263539988697,0.054012174906820754,False,True,True,True,True,False,False,False,False,False,False
3812,C730O,-0.10878311222424297,-0.35642761029865366,False,True,True,False,True,False,False,False,False,False,False
3813,C730OOH,-0.12573231188475986,-0.36317001433364393,False,True,True,False,True,False,False,False,False,False,False
3814,C145O,-0.2254228056115678,-0.5543600213967801,False,True,True,False,True,False,False,False,False,False,False
3815,C145OH,-0.25251054610648294,-0.5946470842978597,False,True,True,False,True,False,False,False,False,False,False
3816,DDECNO3,0.900293098231002,0.02221101262686398,False,True,True,True,True,False,False,False,False,False,False
3817,C9M2CO6OH,0.12319283847217788,0.2095541817494233,False,True,True,True,True,False,False,False,False,False,False
3818,BPINCOOH,0.04273986201284674,-0.7545965024566292,False,True,True,True,True,False,False,False,False,False,False
3819,C626PAN,-0.2455154869077124,-0.2679412362375517,False,True,True,False,True,False,False,False,False,False,False
3820,IPROPOL,0.10458404268600607,-0.2911134438910058,True,True,True,True,True,True,True,True,True,True,False
3821,TLBIPERO,-0.1554614580437832,0.29182153221460383,False,True,True,True,True,False,False,False,False,False,False
3822,RN35OOH,0.7827396243492222,-0.24460648730302825,True,True,False,False,False,True,False,False,False,True,False
3823,MTBEACHO13,0.6424912404184984,-0.9059079888597694,False,True,True,True,True,False,False,False,False,False,False
3824,ACCOCOMEO2,0.045665708677943284,-0.1034339942735445,False,True,True,True,True,False,False,False,False,False,False
3825,TM135MUCO3,0.018077832408285976,0.24980138619717907,False,True,True,True,True,False,False,False,False,False,False
3826,TM135MUO3H,0.02084651373773805,0.23812080153913295,False,True,True,True,True,False,False,False,False,False,False
3827,PBZBIPERO2,-0.22782420571053064,0.17777321110451805,False,True,True,True,True,False,False,False,False,False,False
3828,IPRBQONE,-0.3782475707857397,0.0626044752245496,False,True,True,True,True,False,False,False,False,False,False
3829,IPROACETO2,0.7411829831225865,-0.9316593809552677,False,True,True,True,True,False,False,False,False,False,False
3830,C6COCHOO2,-0.12056350392280879,-0.5956553263865592,False,True,True,True,True,False,False,False,False,False,False
3831,CY6TRION,-0.19027033167491147,-0.504904754628026,False,True,True,True,True,False,False,False,False,False,False
3832,PBZMUCNO3,-0.17888385875980417,0.19953203192628965,False,True,True,True,True,False,False,False,False,False,False
3833,BUT2OLO,0.20524565542510032,-0.038666776721666074,False,True,True,True,True,False,False,False,False,False,False
3834,ETHFORMO2,0.3702483394049352,-0.25043584134548424,False,True,True,True,True,False,False,False,False,False,False
3835,H3C25C6OOH,-0.2732838069711079,-0.39530040246610576,False,True,True,True,True,False,False,False,False,False,False
3836,C6CONO34O2,0.10974771283457008,0.05536964112952658,False,True,True,True,True,False,False,False,False,False,False
3837,C915OH,-0.22087377349523218,-0.7365266602124791,False,True,True,True,True,False,False,False,False,False,False
3838,BOXPRONBO,0.14863531638666405,-0.0506670479966973,False,True,True,True,True,False,False,False,False,False,False
3839,CHCL3O,0.4478117136247004,0.09033200966024713,False,True,True,True,True,False,False,False,False,False,False
3840,CHCL3OOH,0.452583837289122,0.116484209854812,False,True,True,True,True,False,False,False,False,False,False
3841,RTX28O2,0.25658388956355416,-0.5591448312214441,True,True,False,False,False,True,True,True,True,True,False
3842,TXCARB24,0.23683025479911368,-0.5761715034391071,True,True,False,False,False,True,True,True,True,True,False
3843,HO3C4O,0.30590373212267896,-0.09427578816552384,False,True,True,True,True,False,False,False,False,False,False
3844,PPRBQONE,-0.33003683959654095,0.143898704892369,False,True,True,True,True,False,False,False,False,False,False
3845,IBUTALBO2H,0.13530689746676594,-0.0775906598026248,False,True,True,True,True,False,False,False,False,False,False
3846,C7CO4EDB,-0.0053178681584463705,0.01276026397814456,False,True,True,True,True,False,False,False,False,False,False
3847,C7DCO,-0.18205691390372103,0.03480114619708474,False,True,True,True,True,False,False,False,False,False,False
